Zip Code,Confirmed COVID-19 Cases,Confirmed COVID-19 Deaths,Date,Source URL
74966,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74131,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74337,6,2,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74073,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74435,6,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74022,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74851,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73128,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73007,6,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74053,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73568,5,2,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73095,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73131,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74002,5,2,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73049,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74873,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73065,5,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73644,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74955,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73538,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74578,5,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74728,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74436,5,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74103,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74044,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73038,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73750,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74036,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73093,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74330,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74352,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74120,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74834,4,1,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74027,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74072,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74743,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73150,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74745,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74038,4,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74451,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73448,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73762,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
74881,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73077,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
73104,3,0,2020-05-19,https://storage.googleapis.com/ok-covid-gcs-public-download/oklahoma_cases_zip.csv
